100,0.012252044542402155
200,0.04947830144067104
300,0.10700716760210663
400,0.1940925652967643
500,0.2946681305014793
600,0.4182923779585668
700,0.5687800222103616
800,0.7350243022126213
900,0.9308460520114363
1000,1.1425394004782619
1100,1.3858961438434987
1200,1.666285563936568
1300,1.9809876618320343
1400,2.2481476550527795
